
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,16-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,65,,Security,65,,Aroyga & Bank,8,,Cabs,269,,1573,,,
,,Bakul Nivas,1,,Support staff,35,,Housekeeping,155,,Vendors,31,,House maids,29,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,185,,Milk & Paper,11,,Couriers,37,,Civil Vendors,71,,,,,
,,Parijat Nivas,10,,Internship,0,,Visitors,16,,Food Delivery,272,,Mess workers,32,,,,,
,,Faculty,16,,Dayscholor,30,,Event Visitors,0,,CIE / Visitors,232,,,,,,,,
,Total ,,30,,Total,315,,Total,247,,Total,580,,Total,401,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,17-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,62,,Security,65,,Aroyga & Bank,8,,Cabs,255,,1566,,,
,,Bakul Nivas,1,,Support staff,36,,Housekeeping,162,,Vendors,29,,House maids,23,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,150,,Milk & Paper,8,,Couriers,24,,Civil Vendors,66,,,,,
,,Parijat Nivas,4,,Internship,0,,Visitors,29,,Food Delivery,367,,Mess workers,26,,,,,
,,Faculty,14,,Dayscholor,7,,Event Visitors,0,,CIE / Visitors,226,,,,,,,,
,Total ,,23,,Total,255,,Total,264,,Total,654,,Total,370,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,18-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,0,,Security,65,,Aroyga & Bank,4,,Cabs,224,,861,,,
,,Bakul Nivas,0,,Support staff,5,,Housekeeping,25,,Vendors,18,,House maids,9,,,,,
,,Kadamba Nivas,2,,ARL & I HUB,0,,Milk & Paper,10,,Couriers,19,,Civil Vendors,50,,,,,
,,Parijat Nivas,6,,Internship,0,,Visitors,16,,Food Delivery,313,,Mess workers,24,,,,,
,,Faculty,1,,Dayscholor,0,,Event Visitors,37,,CIE / Visitors,30,,,,,,,,
,Total ,,12,,Total,5,,Total,153,,Total,384,,Total,307,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,19-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,65,,Security,65,,Aroyga & Bank,9,,Cabs,227,,1407,,,
,,Bakul Nivas,0,,Support staff,32,,Housekeeping,166,,Vendors,23,,House maids,13,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,195,,Milk & Paper,10,,Couriers,22,,Civil Vendors,21,,,,,
,,Parijat Nivas,8,,Internship,0,,Visitors,19,,Food Delivery,262,,Mess workers,20,,,,,
,,Faculty,16,,Dayscholor,10,,Event Visitors,0,,CIE / Visitors,220,,,,,,,,
,Total ,,28,,Total,302,,Total,260,,Total,536,,Total,281,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,20-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,Staff,72,,Security,65,,Aroyga & Bank,9,,Cabs,222,,1626,,,
,,Bakul Nivas,2,,Support staff,41,,Housekeeping,174,,Vendors,30,,House maids,24,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,226,,Milk & Paper,8,,Couriers,26,,Civil Vendors,62,,,,,
,,Parijat Nivas,3,,Internship,0,,Visitors,16,,Food Delivery,311,,Mess workers,24,,,,,
,,Faculty,16,,Dayscholor,10,,Event Visitors,0,,CIE / Visitors,285,,,,,,,,
,Total ,,21,,Total,349,,Total,263,,Total,661,,Total,332,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,21-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,Staff,76,,Security,65,,Aroyga & Bank,9,,Cabs,256,,1797,,,
,,Bakul Nivas,0,,Support staff,43,,Housekeeping,178,,Vendors,35,,House maids,31,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,220,,Milk & Paper,9,,Couriers,35,,Civil Vendors,61,,,,,
,,Parijat Nivas,0,,Internship,0,,Visitors,39,,Food Delivery,384,,Mess workers,25,,,,,
,,Faculty,15,,Dayscholor,25,,Event Visitors,0,,CIE / Visitors,290,,,,,,,,
,Total ,,16,,Total,364,,Total,291,,Total,753,,Total,373,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,22-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,Staff,78,,Security,65,,Aroyga & Bank,9,,Cabs,246,,1814,,,
,,Bakul Nivas,0,,Support staff,44,,Housekeeping,180,,Vendors,34,,House maids,28,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,222,,Milk & Paper,9,,Couriers,32,,Civil Vendors,78,,,,,
,,Parijat Nivas,1,,Internship,0,,Visitors,19,,Food Delivery,405,,Mess workers,24,,,,,
,,Faculty,15,,Dayscholor,30,,Event Visitors,0,,CIE / Visitors,295,,,,,,,,
,Total ,,16,,Total,374,,Total,273,,Total,775,,Total,376,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,23-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,Staff,77,,Security,65,,Aroyga & Bank,9,,Cabs,246,,1871,,,
,,Bakul Nivas,0,,Support staff,44,,Housekeeping,175,,Vendors,39,,House maids,31,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,215,,Milk & Paper,9,,Couriers,32,,Civil Vendors,76,,,,,
,,Parijat Nivas,1,,Internship,0,,Visitors,44,,Food Delivery,389,,Mess workers,28,,,,,
,,Faculty,15,,Dayscholor,27,,Event Visitors,27,,CIE / Visitors,320,,,,,,,,
,Total ,,18,,Total,363,,Total,320,,Total,789,,Total,381,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,24-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,4,,Staff,74,,Security,65,,Aroyga & Bank,3,,Cabs,212,,1756,,,
,,Bakul Nivas,0,,Support staff,43,,Housekeeping,172,,Vendors,30,,House maids,30,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,175,,Milk & Paper,11,,Couriers,36,,Civil Vendors,68,,,,,
,,Parijat Nivas,1,,Internship,0,,Visitors,38,,Food Delivery,399,,Mess workers,26,,,,,
,,Faculty,11,,Dayscholor,6,,Event Visitors,110,,CIE / Visitors,242,,,,,,,,
,Total ,,16,,Total,298,,Total,396,,Total,710,,Total,336,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,25-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,0,,Security,65,,Aroyga & Bank,6,,Cabs,147,,835,,,
,,Bakul Nivas,0,,Support staff,8,,Housekeeping,25,,Vendors,15,,House maids,3,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,0,,Milk & Paper,10,,Couriers,16,,Civil Vendors,28,,,,,
,,Parijat Nivas,5,,Internship,0,,Visitors,7,,Food Delivery,368,,Mess workers,20,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,64,,CIE / Visitors,45,,,,,,,,
,Total ,,8,,Total,8,,Total,171,,Total,450,,Total,198,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,26-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,5,,Staff,69,,Security,65,,Aroyga & Bank,5,,Cabs,188,,1590,,,
,,Bakul Nivas,0,,Support staff,37,,Housekeeping,172,,Vendors,31,,House maids,31,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,186,,Milk & Paper,10,,Couriers,28,,Civil Vendors,76,,,,,
,,Parijat Nivas,2,,Internship,0,,Visitors,19,,Food Delivery,356,,Mess workers,34,,,,,
,,Faculty,17,,Dayscholor,30,,Event Visitors,0,,CIE / Visitors,229,,,,,,,,
,Total ,,24,,Total,322,,Total,266,,Total,649,,Total,329,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,27-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,76,,Security,65,,Aroyga & Bank,8,,Cabs,233,,1692,,,
,,Bakul Nivas,0,,Support staff,42,,Housekeeping,174,,Vendors,34,,House maids,27,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,198,,Milk & Paper,10,,Couriers,29,,Civil Vendors,89,,,,,
,,Parijat Nivas,4,,Internship,0,,Visitors,12,,Food Delivery,362,,Mess workers,28,,,,,
,,Faculty,18,,Dayscholor,32,,Event Visitors,0,,CIE / Visitors,248,,,,,,,,
,Total ,,25,,Total,348,,Total,261,,Total,681,,Total,377,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,28-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,2,,Staff,74,,Security,65,,Aroyga & Bank,9,,Cabs,270,,1707,,,
,,Bakul Nivas,0,,Support staff,45,,Housekeeping,172,,Vendors,30,,House maids,29,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,196,,Milk & Paper,11,,Couriers,27,,Civil Vendors,74,,,,,
,,Parijat Nivas,7,,Internship,0,,Visitors,20,,Food Delivery,362,,Mess workers,32,,,,,
,,Faculty,17,,Dayscholor,35,,Event Visitors,,,CIE / Visitors,229,,,,,,,,
,Total ,,27,,Total,350,,Total,268,,Total,657,,Total,405,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,29-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,Staff,71,,Security,65,,Aroyga & Bank,8,,Cabs,332,,1826,,,
,,Bakul Nivas,0,,Support staff,43,,Housekeeping,176,,Vendors,28,,House maids,22,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,209,,Milk & Paper,10,,Couriers,42,,Civil Vendors,71,,,,,
,,Parijat Nivas,6,,Internship,0,,Visitors,9,,Food Delivery,277,,Mess workers,23,,,,,
,,Faculty,16,,Dayscholor,37,,Event Visitors,115,,CIE / Visitors,265,,,,,,,,
,Total ,,23,,Total,360,,Total,375,,Total,620,,Total,448,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,30-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,Staff,81,,Security,65,,Aroyga & Bank,9,,Cabs,334,,1952,,,
,,Bakul Nivas,0,,Support staff,44,,Housekeeping,178,,Vendors,68,,House maids,29,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,215,,Milk & Paper,10,,Couriers,33,,Civil Vendors,53,,,,,
,,Parijat Nivas,7,,Internship,0,,Visitors,13,,Food Delivery,366,,Mess workers,27,,,,,
,,Faculty,16,,Dayscholor,35,,Event Visitors,122,,CIE / Visitors,246,,,,,,,,
,Total ,,24,,Total,375,,Total,388,,Total,722,,Total,443,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,31-Aug-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,78,,Security,65,,Aroyga & Bank,5,,Cabs,383,,1876,,,
,,Bakul Nivas,0,,Support staff,42,,Housekeeping,177,,Vendors,33,,House maids,26,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,185,,Milk & Paper,10,,Couriers,23,,Civil Vendors,74,,,,,
,,Parijat Nivas,6,,Internship,2,,Visitors,24,,Food Delivery,234,,Mess workers,22,,,,,
,,Faculty,16,,Dayscholor,30,,Event Visitors,88,,CIE / Visitors,350,,,,,,,,
,Total ,,25,,Total,337,,Total,364,,Total,645,,Total,505,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,1-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,Staff,2,,Security,65,,Aroyga & Bank,3,,Cabs,271,,754,,,
,,Bakul Nivas,0,,Support staff,3,,Housekeeping,30,,Vendors,6,,House maids,1,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,0,,Milk & Paper,10,,Couriers,6,,Civil Vendors,10,,,,,
,,Parijat Nivas,0,,Internship,3,,Visitors,8,,Food Delivery,295,,Mess workers,15,,,,,
,,Faculty,1,,Dayscholor,0,,Event Visitors,0,,CIE / Visitors,25,,,,,,,,
,Total ,,1,,Total,8,,Total,113,,Total,335,,Total,297,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,2-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,4,,Staff,80,,Security,65,,Aroyga & Bank,7,,Cabs,288,,1701,,,
,,Bakul Nivas,5,,Support staff,45,,Housekeeping,185,,Vendors,50,,House maids,26,,,,,
,,Kadamba Nivas,2,,ARL & I HUB,110,,Milk & Paper,9,,Couriers,15,,Civil Vendors,50,,,,,
,,Parijat Nivas,3,,Internship,0,,Visitors,21,,Food Delivery,321,,Mess workers,19,,,,,
,,Faculty,15,,Dayscholor,21,,Event Visitors,40,,CIE / Visitors,320,,,,,,,,
,Total ,,29,,Total,256,,Total,320,,Total,713,,Total,383,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,3-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,8,,Staff,76,,Security,65,,Aroyga & Bank,9,,Cabs,248,,1715,,,
,,Bakul Nivas,0,,Support staff,43,,Housekeeping,182,,Vendors,31,,House maids,27,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,185,,Milk & Paper,9,,Couriers,30,,Civil Vendors,70,,,,,
,,Parijat Nivas,4,,Internship,0,,Visitors,18,,Food Delivery,376,,Mess workers,26,,,,,
,,Faculty,19,,Dayscholor,30,,Event Visitors,0,,CIE / Visitors,259,,,,,,,,
,Total ,,31,,Total,334,,Total,274,,Total,705,,Total,371,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,4-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,Staff,76,,Security,65,,Aroyga & Bank,14,,Cabs,267,,1681,,,
,,Bakul Nivas,0,,Support staff,43,,Housekeeping,178,,Vendors,28,,House maids,26,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,192,,Milk & Paper,9,,Couriers,33,,Civil Vendors,89,,,,,
,,Parijat Nivas,0,,Internship,1,,Visitors,19,,Food Delivery,333,,Mess workers,25,,,,,
,,Faculty,16,,Dayscholor,31,,Event Visitors,0,,CIE / Visitors,235,,,,,,,,
,Total ,,17,,Total,343,,Total,271,,Total,643,,Total,407,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,5-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,Staff,75,,Security,65,,Aroyga & Bank,9,,Cabs,298,,1670,,,
,,Bakul Nivas,0,,Support staff,40,,Housekeeping,171,,Vendors,41,,House maids,29,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,175,,Milk & Paper,9,,Couriers,25,,Civil Vendors,64,,,,,
,,Parijat Nivas,4,,Internship,0,,Visitors,25,,Food Delivery,305,,Mess workers,23,,,,,
,,Faculty,14,,Dayscholor,22,,Event Visitors,0,,CIE / Visitors,275,,,,,,,,
,Total ,,19,,Total,312,,Total,270,,Total,655,,Total,414,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,6-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,Staff,77,,Security,65,,Aroyga & Bank,10,,Cabs,298,,1676,,,
,,Bakul Nivas,0,,Support staff,41,,Housekeeping,170,,Vendors,39,,House maids,29,,,,,
,,Kadamba Nivas,1,,ARL & I HUB,176,,Milk & Paper,11,,Couriers,28,,Civil Vendors,71,,,,,
,,Parijat Nivas,2,,Internship,0,,Visitors,30,,Food Delivery,295,,Mess workers,24,,,,,
,,Faculty,12,,Dayscholor,26,,Event Visitors,0,,CIE / Visitors,270,,,,,,,,
,Total ,,16,,Total,320,,Total,276,,Total,642,,Total,422,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,7-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,0,,Security,65,,Aroyga & Bank,2,,Cabs,259,,944,,,
,,Bakul Nivas,0,,Support staff,3,,Housekeeping,20,,Vendors,18,,House maids,13,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,0,,Milk & Paper,10,,Couriers,16,,Civil Vendors,67,,,,,
,,Parijat Nivas,2,,Internship,0,,Visitors,15,,Food Delivery,395,,Mess workers,21,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,0,,CIE / Visitors,35,,,,,,,,
,Total ,,5,,Total,3,,Total,110,,Total,466,,Total,360,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,8-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,0,,Security,65,,Aroyga & Bank,5,,Cabs,261,,825,,,
,,Bakul Nivas,0,,Support staff,4,,Housekeeping,18,,Vendors,29,,House maids,2,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,0,,Milk & Paper,10,,Couriers,20,,Civil Vendors,27,,,,,
,,Parijat Nivas,2,,Internship,0,,Visitors,9,,Food Delivery,299,,Mess workers,20,,,,,
,,Faculty,1,,Dayscholor,0,,Event Visitors,30,,CIE / Visitors,20,,,,,,,,
,Total ,,6,,Total,4,,Total,132,,Total,373,,Total,310,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,9-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,8,,Staff,80,,Security,65,,Aroyga & Bank,9,,Cabs,280,,1669,,,
,,Bakul Nivas,0,,Support staff,44,,Housekeeping,168,,Vendors,30,,House maids,30,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,120,,Milk & Paper,10,,Couriers,22,,Civil Vendors,59,,,,,
,,Parijat Nivas,2,,Internship,0,,Visitors,20,,Food Delivery,335,,Mess workers,26,,,,,
,,Faculty,16,,Dayscholor,35,,Event Visitors,0,,CIE / Visitors,310,,,,,,,,
,Total ,,26,,Total,279,,Total,263,,Total,706,,Total,395,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,10-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,Staff,79,,Security,65,,Aroyga & Bank,10,,Cabs,269,,1809,,,
,,Bakul Nivas,0,,Support staff,36,,Housekeeping,176,,Vendors,31,,House maids,26,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,235,,Milk & Paper,10,,Couriers,33,,Civil Vendors,65,,,,,
,,Parijat Nivas,4,,Internship,1,,Visitors,11,,Food Delivery,369,,Mess workers,29,,,,,
,,Faculty,17,,Dayscholor,32,,Event Visitors,0,,CIE / Visitors,310,,,,,,,,
,Total ,,22,,Total,383,,Total,262,,Total,753,,Total,389,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,11-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,0,,Staff,76,,Security,65,,Aroyga & Bank,9,,Cabs,296,,1842,,,
,,Bakul Nivas,0,,Support staff,42,,Housekeeping,181,,Vendors,48,,House maids,30,,,,,
,,Kadamba Nivas,2,,ARL & I HUB,223,,Milk & Paper,10,,Couriers,31,,Civil Vendors,48,,,,,
,,Parijat Nivas,3,,Internship,1,,Visitors,17,,Food Delivery,373,,Mess workers,29,,,,,
,,Faculty,17,,Dayscholor,35,,Event Visitors,0,,CIE / Visitors,306,,,,,,,,
,Total ,,22,,Total,377,,Total,273,,Total,767,,Total,403,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,12-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,78,,Security,65,,Aroyga & Bank,9,,Cabs,255,,1750,,,
,,Bakul Nivas,0,,Support staff,41,,Housekeeping,176,,Vendors,42,,House maids,29,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,216,,Milk & Paper,10,,Couriers,38,,Civil Vendors,61,,,,,
,,Parijat Nivas,6,,Internship,1,,Visitors,11,,Food Delivery,313,,Mess workers,30,,,,,
,,Faculty,15,,Dayscholor,32,,Event Visitors,0,,CIE / Visitors,319,,,,,,,,
,Total ,,24,,Total,368,,Total,262,,Total,721,,Total,375,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,13-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,79,,Security,65,,Aroyga & Bank,10,,Cabs,282,,1765,,,
,,Bakul Nivas,0,,Support staff,44,,Housekeeping,172,,Vendors,27,,House maids,24,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,221,,Milk & Paper,11,,Couriers,32,,Civil Vendors,49,,,,,
,,Parijat Nivas,9,,Internship,0,,Visitors,25,,Food Delivery,308,,Mess workers,26,,,,,
,,Faculty,18,,Dayscholor,35,,Event Visitors,0,,CIE / Visitors,325,,,,,,,,
,Total ,,30,,Total,379,,Total,273,,Total,702,,Total,381,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,14-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,Staff,75,,Security,65,,Aroyga & Bank,4,,Cabs,271,,1681,,,
,,Bakul Nivas,0,,Support staff,42,,Housekeeping,172,,Vendors,24,,House maids,25,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,195,,Milk & Paper,10,,Couriers,20,,Civil Vendors,44,,,,,
,,Parijat Nivas,3,,Internship,0,,Visitors,23,,Food Delivery,341,,Mess workers,27,,,,,
,,Faculty,16,,Dayscholor,25,,Event Visitors,43,,CIE / Visitors,255,,,,,,,,
,Total ,,20,,Total,337,,Total,313,,Total,644,,Total,367,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,15-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,Staff,0,,Security,65,,Aroyga & Bank,7,,Cabs,198,,682,,,
,,Bakul Nivas,0,,Support staff,10,,Housekeeping,29,,Vendors,19,,House maids,4,,,,,
,,Kadamba Nivas,0,,ARL & I HUB,0,,Milk & Paper,10,,Couriers,14,,Civil Vendors,8,,,,,
,,Parijat Nivas,0,,Internship,0,,Visitors,12,,Food Delivery,246,,Mess workers,20,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,25,,CIE / Visitors,12,,,,,,,,
,Total ,,3,,Total,10,,Total,141,,Total,298,,Total,230,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,16-Sep-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,2,,Staff,0,,Security,65,,Aroyga & Bank,2,,Cabs,261,,1110,,,
