Date,Category,Count,Year,Month,Month_Name,Quarter,DayOfWeek,DayOfWeek_Num,IsWeekend,Week,Month_Year,Category_Original
2025-07-09,Parijat Nivas,8,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Parijat Nivas
2025-07-09,Food & Courier Delivery,19,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Couriers
2025-07-09,Magic Pin,1,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Magic Pin
2025-07-09,Faculty,15,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Faculty
2025-07-09,Housekeeping,26,2025,7,Jul,3,Wednesday,2,False,28,2025-07,House Maids
2025-07-09,Food & Courier Delivery,10,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Dominos Pizza
2025-07-09,Staff,88,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Staff
2025-07-09,Vendors,115,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Civil Vendors
2025-07-09,Visitors,25,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Visitors Bikes
2025-07-09,Staff,45,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Support Staff
2025-07-09,Mess Workers,28,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Mess Workers
2025-07-09,Staff,36,2025,7,Jul,3,Wednesday,2,False,28,2025-07,Tcs Staff
2025-07-10,Palash Nivas,18,2025,7,Jul,3,Thursday,3,False,28,2025-07,Palash Nivas
2025-07-10,Milk & Paper,12,2025,7,Jul,3,Thursday,3,False,28,2025-07,Milk & Paper
2025-07-10,Food & Courier Delivery,53,2025,7,Jul,3,Thursday,3,False,28,2025-07,Zomoto
2025-07-10,Aroyga & Bank,9,2025,7,Jul,3,Thursday,3,False,28,2025-07,Aroyga & Bank
2025-07-10,Food & Courier Delivery,132,2025,7,Jul,3,Thursday,3,False,28,2025-07,Swiggy
2025-07-10,Kadamba Nivas,8,2025,7,Jul,3,Thursday,3,False,28,2025-07,Kadamba Nivas
2025-07-10,Vendors,60,2025,7,Jul,3,Thursday,3,False,28,2025-07,Vendors
2025-07-10,Food & Courier Delivery,16,2025,7,Jul,3,Thursday,3,False,28,2025-07,Eat Club
2025-07-10,Parijat Nivas,6,2025,7,Jul,3,Thursday,3,False,28,2025-07,Parijat Nivas
2025-07-10,Food & Courier Delivery,25,2025,7,Jul,3,Thursday,3,False,28,2025-07,Couriers
2025-07-10,Magic Pin,2,2025,7,Jul,3,Thursday,3,False,28,2025-07,Magic Pin
2025-07-10,Faculty,15,2025,7,Jul,3,Thursday,3,False,28,2025-07,Faculty
2025-07-10,Housekeeping,29,2025,7,Jul,3,Thursday,3,False,28,2025-07,House Maids
2025-07-10,Food & Courier Delivery,19,2025,7,Jul,3,Thursday,3,False,28,2025-07,Dominos Pizza
2025-07-10,Staff,86,2025,7,Jul,3,Thursday,3,False,28,2025-07,Staff
2025-07-10,Vendors,99,2025,7,Jul,3,Thursday,3,False,28,2025-07,Civil Vendors
2025-07-10,Visitors,25,2025,7,Jul,3,Thursday,3,False,28,2025-07,Visitors Bikes
2025-07-10,Staff,44,2025,7,Jul,3,Thursday,3,False,28,2025-07,Support Staff
2025-07-10,Mess Workers,24,2025,7,Jul,3,Thursday,3,False,28,2025-07,Mess Workers
2025-07-10,Staff,42,2025,7,Jul,3,Thursday,3,False,28,2025-07,Tcs Staff
2025-07-11,Palash Nivas,23,2025,7,Jul,3,Friday,4,False,28,2025-07,Palash Nivas
2025-07-11,Milk & Paper,10,2025,7,Jul,3,Friday,4,False,28,2025-07,Milk & Paper
2025-07-11,Food & Courier Delivery,40,2025,7,Jul,3,Friday,4,False,28,2025-07,Zomoto
2025-07-11,Aroyga & Bank,8,2025,7,Jul,3,Friday,4,False,28,2025-07,Aroyga & Bank
2025-07-11,Food & Courier Delivery,131,2025,7,Jul,3,Friday,4,False,28,2025-07,Swiggy
2025-07-11,Kadamba Nivas,3,2025,7,Jul,3,Friday,4,False,28,2025-07,Kadamba Nivas
2025-07-11,Vendors,65,2025,7,Jul,3,Friday,4,False,28,2025-07,Vendors
2025-07-11,Food & Courier Delivery,13,2025,7,Jul,3,Friday,4,False,28,2025-07,Eat Club
2025-07-11,Parijat Nivas,7,2025,7,Jul,3,Friday,4,False,28,2025-07,Parijat Nivas
2025-07-11,Food & Courier Delivery,22,2025,7,Jul,3,Friday,4,False,28,2025-07,Couriers
2025-07-11,Food & Courier Delivery,18,2025,7,Jul,3,Friday,4,False,28,2025-07,Dominos Pizza
2025-07-11,Faculty,16,2025,7,Jul,3,Friday,4,False,28,2025-07,Faculty
2025-07-11,Housekeeping,29,2025,7,Jul,3,Friday,4,False,28,2025-07,House Maids
2025-07-11,Alumini,100,2025,7,Jul,3,Friday,4,False,28,2025-07,Alumini
2025-07-11,Staff,90,2025,7,Jul,3,Friday,4,False,28,2025-07,Staff
2025-07-11,Vendors,124,2025,7,Jul,3,Friday,4,False,28,2025-07,Civil Vendors
2025-07-11,Visitors,45,2025,7,Jul,3,Friday,4,False,28,2025-07,Visitors Bikes
2025-07-11,Staff,45,2025,7,Jul,3,Friday,4,False,28,2025-07,Support Staff
2025-07-11,Mess Workers,25,2025,7,Jul,3,Friday,4,False,28,2025-07,Mess Workers
2025-07-11,Staff,39,2025,7,Jul,3,Friday,4,False,28,2025-07,Tcs Staff
2025-07-12,Palash Nivas,10,2025,7,Jul,3,Saturday,5,True,28,2025-07,Palash Nivas
2025-07-12,Milk & Paper,10,2025,7,Jul,3,Saturday,5,True,28,2025-07,Milk & Paper
2025-07-12,Food & Courier Delivery,45,2025,7,Jul,3,Saturday,5,True,28,2025-07,Zomoto
2025-07-12,Aroyga & Bank,5,2025,7,Jul,3,Saturday,5,True,28,2025-07,Aroyga & Bank
2025-07-12,Food & Courier Delivery,122,2025,7,Jul,3,Saturday,5,True,28,2025-07,Swiggy
2025-07-12,Kadamba Nivas,2,2025,7,Jul,3,Saturday,5,True,28,2025-07,Kadamba Nivas
2025-07-12,Vendors,123,2025,7,Jul,3,Saturday,5,True,28,2025-07,Vendors
2025-07-12,Food & Courier Delivery,12,2025,7,Jul,3,Saturday,5,True,28,2025-07,Eat Club
2025-07-12,Parijat Nivas,4,2025,7,Jul,3,Saturday,5,True,28,2025-07,Parijat Nivas
2025-07-12,Food & Courier Delivery,19,2025,7,Jul,3,Saturday,5,True,28,2025-07,Couriers
2025-07-12,Food & Courier Delivery,20,2025,7,Jul,3,Saturday,5,True,28,2025-07,Dominos Pizza
2025-07-12,Faculty,17,2025,7,Jul,3,Saturday,5,True,28,2025-07,Faculty
2025-07-12,Housekeeping,28,2025,7,Jul,3,Saturday,5,True,28,2025-07,House Maids
2025-07-12,Alumini,14,2025,7,Jul,3,Saturday,5,True,28,2025-07,Alumini
2025-07-12,Staff,90,2025,7,Jul,3,Saturday,5,True,28,2025-07,Staff
2025-07-12,Vendors,58,2025,7,Jul,3,Saturday,5,True,28,2025-07,Civil Vendors
2025-07-12,Visitors,95,2025,7,Jul,3,Saturday,5,True,28,2025-07,Visitors Bikes
2025-07-12,Staff,45,2025,7,Jul,3,Saturday,5,True,28,2025-07,Support Staff
2025-07-12,Mess Workers,21,2025,7,Jul,3,Saturday,5,True,28,2025-07,Mess Workers
2025-07-12,Staff,5,2025,7,Jul,3,Saturday,5,True,28,2025-07,Tcs Staff
2025-07-13,Palash Nivas,11,2025,7,Jul,3,Sunday,6,True,28,2025-07,Palash Nivas
2025-07-13,Milk & Paper,12,2025,7,Jul,3,Sunday,6,True,28,2025-07,Milk & Paper
2025-07-13,Food & Courier Delivery,34,2025,7,Jul,3,Sunday,6,True,28,2025-07,Zomoto
2025-07-13,Aroyga & Bank,5,2025,7,Jul,3,Sunday,6,True,28,2025-07,Aroyga & Bank
2025-07-13,Food & Courier Delivery,102,2025,7,Jul,3,Sunday,6,True,28,2025-07,Swiggy
2025-07-13,Kadamba Nivas,7,2025,7,Jul,3,Sunday,6,True,28,2025-07,Kadamba Nivas
2025-07-13,Vendors,40,2025,7,Jul,3,Sunday,6,True,28,2025-07,Vendors
2025-07-13,Food & Courier Delivery,15,2025,7,Jul,3,Sunday,6,True,28,2025-07,Eat Club
2025-07-13,Parijat Nivas,1,2025,7,Jul,3,Sunday,6,True,28,2025-07,Parijat Nivas
2025-07-13,Food & Courier Delivery,22,2025,7,Jul,3,Sunday,6,True,28,2025-07,Couriers
2025-07-13,Food & Courier Delivery,26,2025,7,Jul,3,Sunday,6,True,28,2025-07,Dominos Pizza
2025-07-13,Housekeeping,4,2025,7,Jul,3,Sunday,6,True,28,2025-07,House Maids
2025-07-13,Alumini,4,2025,7,Jul,3,Sunday,6,True,28,2025-07,Alumini
2025-07-13,Staff,3,2025,7,Jul,3,Sunday,6,True,28,2025-07,Staff
2025-07-13,Vendors,60,2025,7,Jul,3,Sunday,6,True,28,2025-07,Civil Vendors
2025-07-13,Visitors,165,2025,7,Jul,3,Sunday,6,True,28,2025-07,Visitors Bikes
2025-07-13,Staff,6,2025,7,Jul,3,Sunday,6,True,28,2025-07,Support Staff
2025-07-13,Mess Workers,14,2025,7,Jul,3,Sunday,6,True,28,2025-07,Mess Workers
2025-07-14,Palash Nivas,5,2025,7,Jul,3,Monday,0,False,29,2025-07,Palash Nivas
2025-07-14,Milk & Paper,10,2025,7,Jul,3,Monday,0,False,29,2025-07,Milk & Paper
2025-07-14,Food & Courier Delivery,31,2025,7,Jul,3,Monday,0,False,29,2025-07,Zomoto
2025-07-14,Aroyga & Bank,11,2025,7,Jul,3,Monday,0,False,29,2025-07,Aroyga & Bank
2025-07-14,Food & Courier Delivery,108,2025,7,Jul,3,Monday,0,False,29,2025-07,Swiggy
2025-07-14,Kadamba Nivas,5,2025,7,Jul,3,Monday,0,False,29,2025-07,Kadamba Nivas
2025-07-14,Vendors,72,2025,7,Jul,3,Monday,0,False,29,2025-07,Vendors
2025-07-14,Food & Courier Delivery,18,2025,7,Jul,3,Monday,0,False,29,2025-07,Eat Club
2025-07-14,Parijat Nivas,1,2025,7,Jul,3,Monday,0,False,29,2025-07,Parijat Nivas
2025-07-14,Food & Courier Delivery,29,2025,7,Jul,3,Monday,0,False,29,2025-07,Couriers
2025-07-14,Food & Courier Delivery,16,2025,7,Jul,3,Monday,0,False,29,2025-07,Dominos Pizza
2025-07-14,Faculty,16,2025,7,Jul,3,Monday,0,False,29,2025-07,Faculty
2025-07-14,Housekeeping,26,2025,7,Jul,3,Monday,0,False,29,2025-07,House Maids
2025-07-14,Alumini,4,2025,7,Jul,3,Monday,0,False,29,2025-07,Alumini
2025-07-14,Staff,79,2025,7,Jul,3,Monday,0,False,29,2025-07,Staff
2025-07-14,Vendors,72,2025,7,Jul,3,Monday,0,False,29,2025-07,Civil Vendors
2025-07-14,Visitors,95,2025,7,Jul,3,Monday,0,False,29,2025-07,Visitors Bikes
2025-07-14,Staff,39,2025,7,Jul,3,Monday,0,False,29,2025-07,Support Staff
2025-07-14,Mess Workers,23,2025,7,Jul,3,Monday,0,False,29,2025-07,Mess Workers
2025-07-14,Staff,45,2025,7,Jul,3,Monday,0,False,29,2025-07,Tcs Staff
2025-07-15,Palash Nivas,5,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Palash Nivas
2025-07-15,Milk & Paper,12,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Milk & Paper
2025-07-15,Food & Courier Delivery,30,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Zomoto
2025-07-15,Aroyga & Bank,10,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Aroyga & Bank
2025-07-15,Food & Courier Delivery,94,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Swiggy
2025-07-15,Kadamba Nivas,1,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Kadamba Nivas
2025-07-15,Vendors,66,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Vendors
2025-07-15,Food & Courier Delivery,6,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Eat Club
2025-07-15,Parijat Nivas,3,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Parijat Nivas
2025-07-15,Food & Courier Delivery,22,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Couriers
2025-07-15,Food & Courier Delivery,21,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Dominos Pizza
2025-07-15,Faculty,15,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Faculty
2025-07-15,Housekeeping,25,2025,7,Jul,3,Tuesday,1,False,29,2025-07,House Maids
2025-07-15,Alumini,2,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Alumini
2025-07-15,Staff,77,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Staff
2025-07-15,Vendors,58,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Civil Vendors
2025-07-15,Visitors,85,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Visitors Bikes
2025-07-15,Staff,48,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Support Staff
2025-07-15,Mess Workers,21,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Mess Workers
2025-07-15,Staff,45,2025,7,Jul,3,Tuesday,1,False,29,2025-07,Tcs Staff
2025-07-16,Palash Nivas,1,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Palash Nivas
2025-07-16,Milk & Paper,11,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Milk & Paper
2025-07-16,Food & Courier Delivery,30,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Zomoto
2025-07-16,Aroyga & Bank,10,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Aroyga & Bank
2025-07-16,Food & Courier Delivery,95,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Swiggy
2025-07-16,Kadamba Nivas,3,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Kadamba Nivas
2025-07-16,Vendors,39,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Vendors
2025-07-16,Food & Courier Delivery,12,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Eat Club
2025-07-16,Parijat Nivas,1,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Parijat Nivas
2025-07-16,Food & Courier Delivery,24,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Couriers
2025-07-16,Food & Courier Delivery,11,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Dominos Pizza
2025-07-16,Faculty,12,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Faculty
2025-07-16,Housekeeping,26,2025,7,Jul,3,Wednesday,2,False,29,2025-07,House Maids
2025-07-16,Alumini,3,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Alumini
2025-07-16,Staff,78,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Staff
2025-07-16,Vendors,82,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Civil Vendors
2025-07-16,Visitors,75,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Visitors Bikes
2025-07-16,Staff,47,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Support Staff
2025-07-16,Mess Workers,26,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Mess Workers
2025-07-16,Staff,48,2025,7,Jul,3,Wednesday,2,False,29,2025-07,Tcs Staff
2025-07-17,Milk & Paper,12,2025,7,Jul,3,Thursday,3,False,29,2025-07,Milk & Paper
2025-07-17,Food & Courier Delivery,24,2025,7,Jul,3,Thursday,3,False,29,2025-07,Zomoto
2025-07-17,Aroyga & Bank,11,2025,7,Jul,3,Thursday,3,False,29,2025-07,Aroyga & Bank
2025-07-17,Food & Courier Delivery,85,2025,7,Jul,3,Thursday,3,False,29,2025-07,Swiggy
2025-07-17,Kadamba Nivas,5,2025,7,Jul,3,Thursday,3,False,29,2025-07,Kadamba Nivas
2025-07-17,Vendors,65,2025,7,Jul,3,Thursday,3,False,29,2025-07,Vendors
2025-07-17,Food & Courier Delivery,12,2025,7,Jul,3,Thursday,3,False,29,2025-07,Eat Club
2025-07-17,Parijat Nivas,2,2025,7,Jul,3,Thursday,3,False,29,2025-07,Parijat Nivas
2025-07-17,Food & Courier Delivery,31,2025,7,Jul,3,Thursday,3,False,29,2025-07,Couriers
2025-07-17,Food & Courier Delivery,21,2025,7,Jul,3,Thursday,3,False,29,2025-07,Dominos Pizza
2025-07-17,Faculty,11,2025,7,Jul,3,Thursday,3,False,29,2025-07,Faculty
2025-07-17,Housekeeping,25,2025,7,Jul,3,Thursday,3,False,29,2025-07,House Maids
2025-07-17,Alumini,3,2025,7,Jul,3,Thursday,3,False,29,2025-07,Alumini
2025-07-17,Staff,68,2025,7,Jul,3,Thursday,3,False,29,2025-07,Staff
2025-07-17,Vendors,78,2025,7,Jul,3,Thursday,3,False,29,2025-07,Civil Vendors
2025-07-17,Visitors,210,2025,7,Jul,3,Thursday,3,False,29,2025-07,Visitors Bikes
2025-07-17,Staff,40,2025,7,Jul,3,Thursday,3,False,29,2025-07,Support Staff
2025-07-17,Mess Workers,22,2025,7,Jul,3,Thursday,3,False,29,2025-07,Mess Workers
2025-07-17,Staff,46,2025,7,Jul,3,Thursday,3,False,29,2025-07,Tcs Staff
2025-07-18,Palash Nivas,1,2025,7,Jul,3,Friday,4,False,29,2025-07,Palash Nivas
2025-07-18,Milk & Paper,12,2025,7,Jul,3,Friday,4,False,29,2025-07,Milk & Paper
2025-07-18,Food & Courier Delivery,24,2025,7,Jul,3,Friday,4,False,29,2025-07,Zomoto
2025-07-18,Bakul Nivas,1,2025,7,Jul,3,Friday,4,False,29,2025-07,Bakul Nivas
2025-07-18,Aroyga & Bank,9,2025,7,Jul,3,Friday,4,False,29,2025-07,Aroyga & Bank
2025-07-18,Food & Courier Delivery,84,2025,7,Jul,3,Friday,4,False,29,2025-07,Swiggy
2025-07-18,Kadamba Nivas,2,2025,7,Jul,3,Friday,4,False,29,2025-07,Kadamba Nivas
2025-07-18,Vendors,86,2025,7,Jul,3,Friday,4,False,29,2025-07,Vendors
2025-07-18,Food & Courier Delivery,12,2025,7,Jul,3,Friday,4,False,29,2025-07,Eat Club
2025-07-18,Food & Courier Delivery,27,2025,7,Jul,3,Friday,4,False,29,2025-07,Couriers
2025-07-18,Food & Courier Delivery,22,2025,7,Jul,3,Friday,4,False,29,2025-07,Dominos Pizza
2025-07-18,Faculty,16,2025,7,Jul,3,Friday,4,False,29,2025-07,Faculty
2025-07-18,Housekeeping,24,2025,7,Jul,3,Friday,4,False,29,2025-07,House Maids
2025-07-18,Alumini,4,2025,7,Jul,3,Friday,4,False,29,2025-07,Alumini
2025-07-18,Staff,64,2025,7,Jul,3,Friday,4,False,29,2025-07,Staff
2025-07-18,Vendors,62,2025,7,Jul,3,Friday,4,False,29,2025-07,Civil Vendors
2025-07-18,Visitors,135,2025,7,Jul,3,Friday,4,False,29,2025-07,Visitors Bikes
2025-07-18,Staff,45,2025,7,Jul,3,Friday,4,False,29,2025-07,Support Staff
2025-07-18,Mess Workers,22,2025,7,Jul,3,Friday,4,False,29,2025-07,Mess Workers
2025-07-18,Staff,42,2025,7,Jul,3,Friday,4,False,29,2025-07,Tcs Staff
2025-07-19,Milk & Paper,13,2025,7,Jul,3,Saturday,5,True,29,2025-07,Milk & Paper
2025-07-19,Food & Courier Delivery,30,2025,7,Jul,3,Saturday,5,True,29,2025-07,Zomoto
2025-07-19,Aroyga & Bank,8,2025,7,Jul,3,Saturday,5,True,29,2025-07,Aroyga & Bank
2025-07-19,Food & Courier Delivery,112,2025,7,Jul,3,Saturday,5,True,29,2025-07,Swiggy
2025-07-19,Kadamba Nivas,4,2025,7,Jul,3,Saturday,5,True,29,2025-07,Kadamba Nivas
2025-07-19,Vendors,70,2025,7,Jul,3,Saturday,5,True,29,2025-07,Vendors
2025-07-19,Food & Courier Delivery,15,2025,7,Jul,3,Saturday,5,True,29,2025-07,Eat Club
2025-07-19,Parijat Nivas,1,2025,7,Jul,3,Saturday,5,True,29,2025-07,Parijat Nivas
2025-07-19,Food & Courier Delivery,34,2025,7,Jul,3,Saturday,5,True,29,2025-07,Couriers
2025-07-19,Food & Courier Delivery,30,2025,7,Jul,3,Saturday,5,True,29,2025-07,Dominos Pizza
2025-07-19,Faculty,12,2025,7,Jul,3,Saturday,5,True,29,2025-07,Faculty
2025-07-19,Housekeeping,30,2025,7,Jul,3,Saturday,5,True,29,2025-07,House Maids
2025-07-19,Alumini,9,2025,7,Jul,3,Saturday,5,True,29,2025-07,Alumini
2025-07-19,Staff,61,2025,7,Jul,3,Saturday,5,True,29,2025-07,Staff
2025-07-19,Vendors,97,2025,7,Jul,3,Saturday,5,True,29,2025-07,Civil Vendors
2025-07-19,Visitors,275,2025,7,Jul,3,Saturday,5,True,29,2025-07,Visitors Bikes
2025-07-19,Staff,40,2025,7,Jul,3,Saturday,5,True,29,2025-07,Support Staff
2025-07-19,Mess Workers,25,2025,7,Jul,3,Saturday,5,True,29,2025-07,Mess Workers
2025-07-19,Staff,8,2025,7,Jul,3,Saturday,5,True,29,2025-07,Tcs Staff
2025-07-20,Milk & Paper,11,2025,7,Jul,3,Sunday,6,True,29,2025-07,Milk & Paper
2025-07-20,Food & Courier Delivery,44,2025,7,Jul,3,Sunday,6,True,29,2025-07,Zomoto
2025-07-20,Aroyga & Bank,5,2025,7,Jul,3,Sunday,6,True,29,2025-07,Aroyga & Bank
2025-07-20,Food & Courier Delivery,142,2025,7,Jul,3,Sunday,6,True,29,2025-07,Swiggy
2025-07-20,Kadamba Nivas,3,2025,7,Jul,3,Sunday,6,True,29,2025-07,Kadamba Nivas
2025-07-20,Vendors,13,2025,7,Jul,3,Sunday,6,True,29,2025-07,Vendors
2025-07-20,Food & Courier Delivery,21,2025,7,Jul,3,Sunday,6,True,29,2025-07,Eat Club
2025-07-20,Parijat Nivas,2,2025,7,Jul,3,Sunday,6,True,29,2025-07,Parijat Nivas
2025-07-20,Food & Courier Delivery,17,2025,7,Jul,3,Sunday,6,True,29,2025-07,Couriers
2025-07-20,Food & Courier Delivery,25,2025,7,Jul,3,Sunday,6,True,29,2025-07,Dominos Pizza
2025-07-20,Housekeeping,5,2025,7,Jul,3,Sunday,6,True,29,2025-07,House Maids
2025-07-20,Alumini,3,2025,7,Jul,3,Sunday,6,True,29,2025-07,Alumini
2025-07-20,Staff,1,2025,7,Jul,3,Sunday,6,True,29,2025-07,Staff
2025-07-20,Vendors,27,2025,7,Jul,3,Sunday,6,True,29,2025-07,Civil Vendors
2025-07-20,Visitors,175,2025,7,Jul,3,Sunday,6,True,29,2025-07,Visitors Bikes
2025-07-20,Staff,4,2025,7,Jul,3,Sunday,6,True,29,2025-07,Support Staff
2025-07-20,Mess Workers,16,2025,7,Jul,3,Sunday,6,True,29,2025-07,Mess Workers
2025-07-20,Staff,3,2025,7,Jul,3,Sunday,6,True,29,2025-07,Tcs Staff
2025-07-21,Milk & Paper,10,2025,7,Jul,3,Monday,0,False,30,2025-07,Milk & Paper
2025-07-21,Food & Courier Delivery,39,2025,7,Jul,3,Monday,0,False,30,2025-07,Zomoto
2025-07-21,Aroyga & Bank,5,2025,7,Jul,3,Monday,0,False,30,2025-07,Aroyga & Bank
2025-07-21,Food & Courier Delivery,125,2025,7,Jul,3,Monday,0,False,30,2025-07,Swiggy
2025-07-21,Vendors,55,2025,7,Jul,3,Monday,0,False,30,2025-07,Vendors
2025-07-21,Food & Courier Delivery,21,2025,7,Jul,3,Monday,0,False,30,2025-07,Eat Club
2025-07-21,Food & Courier Delivery,34,2025,7,Jul,3,Monday,0,False,30,2025-07,Couriers
2025-07-21,Food & Courier Delivery,23,2025,7,Jul,3,Monday,0,False,30,2025-07,Dominos Pizza
2025-07-21,Housekeeping,18,2025,7,Jul,3,Monday,0,False,30,2025-07,House Maids
2025-07-21,Staff,2,2025,7,Jul,3,Monday,0,False,30,2025-07,Staff
2025-07-21,Vendors,55,2025,7,Jul,3,Monday,0,False,30,2025-07,Civil Vendors
2025-07-21,Visitors,25,2025,7,Jul,3,Monday,0,False,30,2025-07,Visitors Bikes
2025-07-21,Staff,5,2025,7,Jul,3,Monday,0,False,30,2025-07,Support Staff
2025-07-21,Mess Workers,21,2025,7,Jul,3,Monday,0,False,30,2025-07,Mess Workers
2025-07-21,Staff,15,2025,7,Jul,3,Monday,0,False,30,2025-07,Tcs Staff
2025-07-22,Milk & Paper,14,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Milk & Paper
2025-07-22,Food & Courier Delivery,41,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Zomoto
2025-07-22,Aroyga & Bank,10,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Aroyga & Bank
2025-07-22,Food & Courier Delivery,121,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Swiggy
2025-07-22,Kadamba Nivas,2,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Kadamba Nivas
2025-07-22,Vendors,60,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Vendors
2025-07-22,Food & Courier Delivery,18,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Eat Club
2025-07-22,Food & Courier Delivery,27,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Couriers
2025-07-22,Food & Courier Delivery,19,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Dominos Pizza
2025-07-22,Faculty,15,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Faculty
2025-07-22,Housekeeping,31,2025,7,Jul,3,Tuesday,1,False,30,2025-07,House Maids
2025-07-22,Magic Pin,2,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Magic Pin
2025-07-22,Staff,90,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Staff
2025-07-22,Vendors,82,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Civil Vendors
2025-07-22,Alumini,3,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Alumini
2025-07-22,Staff,45,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Support Staff
2025-07-22,Mess Workers,32,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Mess Workers
2025-07-22,Staff,39,2025,7,Jul,3,Tuesday,1,False,30,2025-07,Tcs Staff
2025-07-23,Milk & Paper,7,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Milk & Paper
2025-07-23,Food & Courier Delivery,59,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Zomoto
2025-07-23,Aroyga & Bank,7,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Aroyga & Bank
2025-07-23,Food & Courier Delivery,129,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Swiggy
2025-07-23,Kadamba Nivas,2,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Kadamba Nivas
2025-07-23,Vendors,56,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Vendors
2025-07-23,Food & Courier Delivery,18,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Eat Club
2025-07-23,Parijat Nivas,2,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Parijat Nivas
2025-07-23,Food & Courier Delivery,25,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Couriers
2025-07-23,Food & Courier Delivery,22,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Dominos Pizza
2025-07-23,Faculty,16,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Faculty
2025-07-23,Housekeeping,28,2025,7,Jul,3,Wednesday,2,False,30,2025-07,House Maids
2025-07-23,Magic Pin,3,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Magic Pin
2025-07-23,Staff,88,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Staff
2025-07-23,Vendors,76,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Civil Vendors
2025-07-23,Alumini,3,2025,7,Jul,3,Wednesday,2,False,30,2025-07,Alumini
